"COD","year","pop"
"BO010202",2003,9831.3032311201
"BO010202",2004,10006.6819750071
"BO010202",2005,10182.060718894
"BO010202",2006,10358.9897431152
"BO010202",2007,10535.9187673364
"BO010202",2008,10712.8477915576
"BO010202",2009,10889.7768157788
"BO010202",2010,11066.70584
"BO010202",2011,11246.6742824145
"BO010202",2012,11426.642724829
"BO010202",2013,11606.6111672435
"BO010202",2014,11786.579609658
"BO010202",2015,11966.5480520725
"BO010202",2016,12150.3396489143
"BO010202",2017,12334.1312457561
"BO010202",2018,12517.9228425979
"BO010202",2019,12701.7144394397
"BO010202",2020,12885.5060362815
"BO010301",2000,6836.2142817974
"BO010301",2001,6965.0595459938
"BO010301",2002,7093.90481019019
"BO010301",2003,7222.75007438659
"BO010301",2004,7351.59533858298
"BO010301",2005,7480.44060277938
"BO010301",2006,7610.4248052235
"BO010301",2007,7740.40900766763
"BO010301",2008,7870.39321011175
"BO010301",2009,8000.37741255588
"BO010301",2010,8130.361615
"BO010301",2011,8262.57878470248
"BO010301",2012,8394.79595440497
"BO010301",2013,8527.01312410745
"BO010301",2014,8659.23029380994
"BO010301",2015,8791.44746351242
"BO010301",2016,8926.47338399887
"BO010301",2017,9061.49930448532
"BO010301",2018,9196.52522497177
"BO010301",2019,9331.55114545822
"BO010301",2020,9466.57706594467
"BO010302",2000,8459.82656347751
"BO010302",2001,8619.27278723716
"BO010302",2002,8778.71901099681
"BO010302",2003,8938.16523475647
"BO010302",2004,9097.61145851612
"BO010302",2005,9257.05768227577
"BO010302",2006,9417.91334782062
"BO010302",2007,9578.76901336546
"BO010302",2008,9739.62467891031
"BO010302",2009,9900.48034445515
"BO010302",2010,10061.33601
"BO010302",2011,10224.9549740004
"BO010302",2012,10388.5739380007
"BO010302",2013,10552.1929020011
"BO010302",2014,10715.8118660014
"BO010302",2015,10879.4308300018
"BO010302",2016,11046.5256311893
"BO010302",2017,11213.6204323768
"BO010302",2018,11380.7152335644
"BO010302",2019,11547.8100347519
"BO010302",2020,11714.9048359394
"BO010303",2000,11693.455974698
"BO010303",2001,11913.8478930473
"BO010303",2002,12134.2398113965
"BO010303",2003,12354.6317297458
"BO010303",2004,12575.023648095
"BO010303",2005,12795.4155664443
"BO010303",2006,13017.7556631554
"BO010303",2007,13240.0957598666
"BO010303",2008,13462.4358565777
"BO010303",2009,13684.7759532889
"BO010303",2010,13907.11605
"BO010303",2011,14133.2756787737
"BO010303",2012,14359.4353075474
"BO010303",2013,14585.5949363212
"BO010303",2014,14811.7545650949
"BO010303",2015,15037.9141938686
"BO010303",2016,15268.8782274723
"BO010303",2017,15499.8422610759
"BO010303",2018,15730.8062946796
"BO010303",2019,15961.7703282832
"BO010303",2020,16192.7343618869
"BO010304",2000,5999.69241809844
"BO010304",2001,6112.77136950492
"BO010304",2002,6225.8503209114
"BO010304",2003,6338.92927231788
"BO010304",2004,6452.00822372436
"BO010304",2005,6565.08717513084
"BO010304",2006,6679.16569730467
"BO010304",2007,6793.2442194785
"BO010304",2008,6907.32274165234
"BO010304",2009,7021.40126382617
"BO010304",2010,7135.479786
"BO010304",2011,7251.5180377653
"BO010304",2012,7367.5562895306
"BO010304",2013,7483.5945412959
"BO010304",2014,7599.6327930612
"BO010304",2015,7715.6710448265
"BO010304",2016,7834.17434806823
"BO010304",2017,7952.67765130996
"BO010304",2018,8071.18095455169
"BO010304",2019,8189.68425779342
"BO010304",2020,8308.18756103515
"BO010401",2000,14539.0188362002
"BO010401",2001,14813.0423728942
"BO010401",2002,15087.0659095883
"BO010401",2003,15361.0894462823
"BO010401",2004,15635.1129829764
"BO010401",2005,15909.1365196704
"BO010401",2006,16185.5823317363
"BO010401",2007,16462.0281438022
"BO010401",2008,16738.4739558682
"BO010401",2009,17014.9197679341
"BO010401",2010,17291.36558
"BO010401",2011,17572.5603811204
"BO010401",2012,17853.7551822409
"BO010401",2013,18134.9499833613
"BO010401",2014,18416.1447844818
"BO010401",2015,18697.3395856022
"BO010401",2016,18984.507940936
"BO010401",2017,19271.6762962698
"BO010401",2018,19558.8446516037
"BO010401",2019,19846.0130069375
"BO010401",2020,20133.1813622713
"BO010402",2000,6005.86555671691
"BO010402",2001,6119.06085629462
"BO010402",2002,6232.25615587234
"BO010402",2003,6345.45145545005
"BO010402",2004,6458.64675502777
"BO010402",2005,6571.84205460548
"BO010402",2006,6686.03795568438
"BO010402",2007,6800.23385676329
"BO010402",2008,6914.42975784219
"BO010402",2009,7028.6256589211
"BO010402",2010,7142.82156
"BO010402",2011,7258.97920596966
"BO010402",2012,7375.13685193933
"BO010402",2013,7491.29449790899
"BO010402",2014,7607.45214387866
"BO010402",2015,7723.60978984832
"BO010402",2016,7842.23502054214
"BO010402",2017,7960.86025123596
"BO010402",2018,8079.48548192977
"BO010402",2019,8198.11071262359
"BO010402",2020,8316.73594331741
"BO010403",2000,2550.83666205406
"BO010403",2001,2598.91345009804
"BO010403",2002,2646.99023814201
"BO010403",2003,2695.06702618599
"BO010403",2004,2743.14381422996
"BO010403",2005,2791.22060227394
"BO010403",2006,2839.72236761915
"BO010403",2007,2888.22413296436
"BO010403",2008,2936.72589830958
"BO010403",2009,2985.22766365479
"BO010403",2010,3033.729429
"BO010403",2011,3083.06439504097
"BO010403",2012,3132.39936108194
"BO010403",2013,3181.73432712292
"BO010403",2014,3231.06929316389
"BO010403",2015,3280.40425920486
"BO010403",2016,3330.78727116584
"BO010403",2017,3381.17028312683
"BO010403",2018,3431.55329508781
"BO010403",2019,3481.9363070488
"BO010403",2020,3532.31931900978
"BO010404",2000,2735.99800014495
"BO010404",2001,2787.56460785865
"BO010404",2002,2839.13121557235
"BO010404",2003,2890.69782328605
"BO010404",2004,2942.26443099975
"BO010404",2005,2993.83103871345
"BO010404",2006,3045.85347457076
"BO010404",2007,3097.87591042807
"BO010404",2008,3149.89834628538
"BO010404",2009,3201.92078214269
"BO010404",2010,3253.943218
"BO010404",2011,3306.85933652501
"BO010404",2012,3359.77545505003
"BO010404",2013,3412.69157357504
"BO010404",2014,3465.60769210006
"BO010404",2015,3518.52381062507
"BO010404",2016,3572.56404852867
"BO010404",2017,3626.60428643226
"BO010404",2018,3680.64452433586
"BO010404",2019,3734.68476223945
"BO010404",2020,3788.72500014305
"BO010405",2000,3303.6174583435
"BO010405",2001,3365.88224680423
"BO010405",2002,3428.14703526496
"BO010405",2003,3490.4118237257
"BO010405",2004,3552.67661218643
"BO010405",2005,3614.94140064716
"BO010405",2006,3677.75658991773
"BO010405",2007,3740.5717791883
"BO010405",2008,3803.38696845886
"BO010405",2009,3866.20215772943
"BO010405",2010,3929.017347
"BO010405",2011,3992.91162072973
"BO010405",2012,4056.80589445946
"BO010405",2013,4120.70016818919
"BO010405",2014,4184.59444191892
"BO010405",2015,4248.48871564865
"BO010405",2016,4313.74032449722
"BO010405",2017,4378.99193334579
"BO010405",2018,4444.24354219437
"BO010405",2019,4509.49515104294
"BO010405",2020,4574.74675989151
"BO010501",2000,15778.4570180773
"BO010501",2001,16075.840818715
"BO010501",2002,16373.2246193527
"BO010501",2003,16670.6084199905
"BO010501",2004,16967.9922206282
"BO010501",2005,17265.3760212659
"BO010501",2006,17565.3885850127
"BO010501",2007,17865.4011487595
"BO010501",2008,18165.4137125064
"BO010501",2009,18465.4262762532
"BO010501",2010,18765.43884
"BO010501",2011,19070.6052509532
"BO010501",2012,19375.7716619063
"BO010501",2013,19680.9380728595
"BO010501",2014,19986.1044838126
"BO010501",2015,20291.2708947658
"BO010501",2016,20602.9200827836
"BO010501",2017,20914.5692708015
"BO010501",2018,21226.2184588193
"BO010501",2019,21537.8676468372
"BO010501",2020,21849.516834855
"BO010502",2000,10780.0459913015
"BO010502",2001,10983.2224529266
"BO010502",2002,11186.3989145517
"BO010502",2003,11389.5753761768
"BO010502",2004,11592.7518378019
"BO010502",2005,11795.928299427
"BO010502",2006,12000.9007655416
"BO010502",2007,12205.8732316562
"BO010502",2008,12410.8456977708
"BO010502",2009,12615.8181638854
"BO010502",2010,12820.79063
"BO010502",2011,13029.2842653649
"BO010502",2012,13237.7779007298
"BO010502",2013,13446.2715360948
"BO010502",2014,13654.7651714597
"BO010502",2015,13863.2588068246
"BO010502",2016,14076.1815687417
"BO010502",2017,14289.1043306588
"BO010502",2018,14502.027092576
"BO010502",2019,14714.9498544931
"BO010502",2020,14927.8726164102
"BO010601",2000,13593.6564545631
"BO010601",2001,13849.8623218536
"BO010601",2002,14106.0681891441
"BO010601",2003,14362.2740564346
"BO010601",2004,14618.4799237251
"BO010601",2005,14874.6857910156
"BO010601",2006,15133.1564168125
"BO010601",2007,15391.6270426094
"BO010601",2008,15650.0976684062
"BO010601",2009,15908.5682942031
"BO010601",2010,16167.03892
"BO010601",2011,16429.9497524856
"BO010601",2012,16692.8605849712
"BO010601",2013,16955.7714174567
"BO010601",2014,17218.6822499423
"BO010601",2015,17481.5930824279
"BO010601",2016,17750.0890515327
"BO010601",2017,18018.5850206375
"BO010601",2018,18287.0809897422
"BO010601",2019,18555.576958847
"BO010601",2020,18824.0729279518
"BO010602",2000,11603.0080761909
"BO010602",2001,11821.6952923774
"BO010602",2002,12040.3825085639
"BO010602",2003,12259.0697247505
"BO010602",2004,12477.756940937
"BO010602",2005,12696.4441571235
"BO010602",2006,12917.0644656988
"BO010602",2007,13137.6847742741
"BO010602",2008,13358.3050828494
"BO010602",2009,13578.9253914247
"BO010602",2010,13799.5457
"BO010602",2011,14023.9560024629
"BO010602",2012,14248.3663049258
"BO010602",2013,14472.7766073888
"BO010602",2014,14697.1869098517
"BO010602",2015,14921.5972123146
"BO010602",2016,15150.7747566223
"BO010602",2017,15379.95230093
"BO010602",2018,15609.1298452377
"BO010602",2019,15838.3073895454
"BO010602",2020,16067.4849338531
"BO010801",2000,9469.62232422828
"BO010801",2001,9648.10062642096
"BO010801",2002,9826.57892861365
"BO010801",2003,10005.0572308063
"BO010801",2004,10183.535532999
"BO010801",2005,10362.0138351917
"BO010801",2006,10542.0698261534
"BO010801",2007,10722.125817115
"BO010801",2008,10902.1818080767
"BO010801",2009,11082.2377990383
"BO010801",2010,11262.29379
"BO010801",2011,11445.4429103274
"BO010801",2012,11628.5920306547
"BO010801",2013,11811.7411509821
"BO010801",2014,11994.8902713094
"BO010801",2015,12178.0393916368
"BO010801",2016,12365.0792470455
"BO010801",2017,12552.1191024541
"BO010801",2018,12739.1589578628
"BO010801",2019,12926.1988132714
"BO010801",2020,13113.2386686801
"BO011001",2000,4002.23056101799
"BO011001",2001,4077.66243212819
"BO011001",2002,4153.09430323839
"BO011001",2003,4228.52617434859
"BO011001",2004,4303.95804545879
"BO011001",2005,4379.38991656899
"BO011001",2006,4455.48857785519
"BO011001",2007,4531.58723914139
"BO011001",2008,4607.6859004276
"BO011001",2009,4683.7845617138
"BO011001",2010,4759.883223
"BO011001",2011,4837.28916486727
"BO011001",2012,4914.69510673453
"BO011001",2013,4992.1010486018
"BO011001",2014,5069.50699046906
"BO011001",2015,5146.91293233633
"BO011001",2016,5225.96323910951
"BO011001",2017,5305.0135458827
"BO011001",2018,5384.06385265588
"BO011001",2019,5463.11415942907
"BO011001",2020,5542.16446620225
"BO020101",2000,536791.391569137
"BO020101",2001,546908.544936227
"BO020101",2002,557025.698303317
"BO020101",2003,567142.851670408
"BO020101",2004,577260.005037498
"BO020101",2005,587377.158404588
"BO020101",2006,597583.74324367
"BO020101",2007,607790.328082753
"BO020101",2008,617996.912921835
"BO020101",2009,628203.497760918
"BO020101",2010,638410.0826
"BO020101",2011,648792.003903009
"BO020101",2012,659173.925206019
"BO020101",2013,669555.846509028
"BO020101",2014,679937.767812038
"BO020101",2015,690319.689115047
"BO020101",2016,700922.158107948
"BO020101",2017,711524.627100849
"BO020101",2018,722127.096093749
"BO020101",2019,732729.56508665
"BO020101",2020,743332.034079551
"BO020102",2000,181204.481206893
"BO020102",2001,184619.724827575
"BO020102",2002,188034.968448257
"BO020102",2003,191450.212068938
"BO020102",2004,194865.45568962
"BO020102",2005,198280.699310302
"BO020102",2006,201726.132608242
"BO020102",2007,205171.565906181
"BO020102",2008,208616.999204121
"BO020102",2009,212062.43250206
"BO020102",2010,215507.8658
"BO020102",2011,219012.487205391
"BO020102",2012,222517.108610783
"BO020102",2013,226021.730016174
"BO020102",2014,229526.351421566
"BO020102",2015,233030.972826957
"BO020102",2016,236610.044582176
"BO020102",2017,240189.116337394
"BO020102",2018,243768.188092613
"BO020102",2019,247347.259847831
"BO020102",2020,250926.33160305
"BO020103",2000,227805.844448089
"BO020103",2001,232099.40535202
"BO020103",2002,236392.96625595
"BO020103",2003,240686.527159881
"BO020103",2004,244980.088063811
"BO020103",2005,249273.648967742
"BO020103",2006,253605.163614194
"BO020103",2007,257936.678260645
"BO020103",2008,262268.192907097
"BO020103",2009,266599.707553548
"BO020103",2010,270931.2222
"BO020103",2011,275337.146868581
"BO020103",2012,279743.071537163
"BO020103",2013,284148.996205744
"BO020103",2014,288554.920874326
"BO020103",2015,292960.845542907
"BO020103",2016,297460.366975402
"BO020103",2017,301959.888407897
"BO020103",2018,306459.409840393
"BO020103",2019,310958.931272888
"BO020103",2020,315458.452705383
"BO020104",2000,131161.204648971
"BO020104",2001,133633.260044479
"BO020104",2002,136105.315439987
"BO020104",2003,138577.370835494
"BO020104",2004,141049.426231002
"BO020104",2005,143521.48162651
"BO020104",2006,146015.388881208
"BO020104",2007,148509.296135906
"BO020104",2008,151003.203390604
"BO020104",2009,153497.110645302
"BO020104",2010,155991.0179
"BO020104",2011,158527.767348488
"BO020104",2012,161064.516796976
"BO020104",2013,163601.266245464
"BO020104",2014,166138.015693952
"BO020104",2015,168674.76514244
"BO020104",2016,171265.404004287
"BO020104",2017,173856.042866134
"BO020104",2018,176446.681727981
"BO020104",2019,179037.320589828
"BO020104",2020,181627.959451675
"BO020402",2000,14787.8129429817
"BO020402",2001,15066.195428276
"BO020402",2002,15344.5779135704
"BO020402",2003,15622.9603988647
"BO020402",2004,15901.3428841591
"BO020402",2005,16179.7253694534
"BO020402",2006,16460.5919715627
"BO020402",2007,16741.458573672
"BO020402",2008,17022.3251757814
"BO020402",2009,17303.1917778907
"BO020402",2010,17584.05838
"BO020402",2011,17869.8425709662
"BO020402",2012,18155.6267619325
"BO020402",2013,18441.4109528987
"BO020402",2014,18727.195143865
"BO020402",2015,19012.9793348312
"BO020402",2016,19304.7880744934
"BO020402",2017,19596.5968141555
"BO020402",2018,19888.4055538177
"BO020402",2019,20180.2142934798
"BO020402",2020,20472.023033142
"BO020403",2000,10532.5806713104
"BO020403",2001,10731.0930606842
"BO020403",2002,10929.605450058
"BO020403",2003,11128.1178394317
"BO020403",2004,11326.6302288055
"BO020403",2005,11525.1426181793
"BO020403",2006,11725.4097505434
"BO020403",2007,11925.6768829076
"BO020403",2008,12125.9440152717
"BO020403",2009,12326.2111476359
"BO020403",2010,12526.47828
"BO020403",2011,12730.1857621607
"BO020403",2012,12933.8932443214
"BO020403",2013,13137.6007264821
"BO020403",2014,13341.3082086428
"BO020403",2015,13545.0156908035
"BO020403",2016,13753.0506290435
"BO020403",2017,13961.0855672836
"BO020403",2018,14169.1205055236
"BO020403",2019,14377.1554437637
"BO020403",2020,14585.1903820037
"BO020501",2000,7691.86661410331
"BO020501",2001,7836.83875007629
"BO020501",2002,7981.81088604927
"BO020501",2003,8126.78302202224
"BO020501",2004,8271.75515799522
"BO020501",2005,8416.7272939682
"BO020501",2006,8562.98092297456
"BO020501",2007,8709.23455198092
"BO020501",2008,8855.48818098728
"BO020501",2009,9001.74180999364
"BO020501",2010,9147.995439
"BO020501",2011,9296.76152654256
"BO020501",2012,9445.52761408512
"BO020501",2013,9594.29370162767
"BO020501",2014,9743.05978917023
"BO020501",2015,9891.82587671279
"BO020501",2016,10043.7522655487
"BO020501",2017,10195.6786543846
"BO020501",2018,10347.6050432205
"BO020501",2019,10499.5314320564
"BO020501",2020,10651.4578208923
"BO020502",2000,10313.1787018775
"BO020502",2001,10507.5559014796
"BO020502",2002,10701.9331010818
"BO020502",2003,10896.3103006839
"BO020502",2004,11090.6875002861
"BO020502",2005,11285.0646998882
"BO020502",2006,11481.1601219106
"BO020502",2007,11677.2555439329
"BO020502",2008,11873.3509659553
"BO020502",2009,12069.4463879776
"BO020502",2010,12265.54181
"BO020502",2011,12465.0059053135
"BO020502",2012,12664.470000627
"BO020502",2013,12863.9340959406
"BO020502",2014,13063.3981912541
"BO020502",2015,13262.8622865676
"BO020502",2016,13466.5636910438
"BO020502",2017,13670.26509552
"BO020502",2018,13873.9664999961
"BO020502",2019,14077.6679044723
"BO020502",2020,14281.3693089485
"BO020503",2000,3175.41797924041
"BO020503",2001,3235.26653356551
"BO020503",2002,3295.11508789062
"BO020503",2003,3354.96364221572
"BO020503",2004,3414.81219654083
"BO020503",2005,3474.66075086593
"BO020503",2006,3535.03834589274
"BO020503",2007,3595.41594091956
"BO020503",2008,3655.79353594637
"BO020503",2009,3716.17113097319
"BO020503",2010,3776.548726
"BO020503",2011,3837.96353324064
"BO020503",2012,3899.37834048128
"BO020503",2013,3960.79314772193
"BO020503",2014,4022.20795496257
"BO020503",2015,4083.62276220321
"BO020503",2016,4146.34223070144
"BO020503",2017,4209.06169919967
"BO020503",2018,4271.7811676979
"BO020503",2019,4334.50063619613
"BO020503",2020,4397.22010469436
"BO020601",2000,10169.638755083
"BO020601",2001,10361.3105899572
"BO020601",2002,10552.9824248313
"BO020601",2003,10744.6542597055
"BO020601",2004,10936.3260945796
"BO020601",2005,11127.9979294538
"BO020601",2006,11321.364075563
"BO020601",2007,11514.7302216723
"BO020601",2008,11708.0963677815
"BO020601",2009,11901.4625138908
"BO020601",2010,12094.82866
"BO020601",2011,12291.5165876298
"BO020601",2012,12488.2045152596
"BO020601",2013,12684.8924428895
"BO020601",2014,12881.5803705193
"BO020601",2015,13078.2682981491
"BO020601",2016,13279.1345704555
"BO020601",2017,13480.000842762
"BO020601",2018,13680.8671150684
"BO020601",2019,13881.7333873749
"BO020601",2020,14082.5996596813
"BO020602",2000,27361.6287722587
"BO020602",2001,27877.3259126424
"BO020602",2002,28393.0230530261
"BO020602",2003,28908.7201934099
"BO020602",2004,29424.4173337936
"BO020602",2005,29940.1144741773
"BO020602",2006,30460.3701833418
"BO020602",2007,30980.6258925064
"BO020602",2008,31500.8816016709
"BO020602",2009,32021.1373108355
"BO020602",2010,32541.39302
"BO020602",2011,33070.5860661713
"BO020602",2012,33599.7791123425
"BO020602",2013,34128.9721585138
"BO020602",2014,34658.165204685
"BO020602",2015,35187.3582508563
"BO020602",2016,35727.7931922435
"BO020602",2017,36268.2281336307
"BO020602",2018,36808.6630750178
"BO020602",2019,37349.098016405
"BO020602",2020,37889.5329577922
"BO020603",2000,4932.51800513267
"BO020603",2001,5025.48342871665
"BO020603",2002,5118.44885230064
"BO020603",2003,5211.41427588462
"BO020603",2004,5304.37969946861
"BO020603",2005,5397.34512305259
"BO020603",2006,5491.13232724207
"BO020603",2007,5584.91953143155
"BO020603",2008,5678.70673562104
"BO020603",2009,5772.49393981052
"BO020603",2010,5866.281144
"BO020603",2011,5961.67949665142
"BO020603",2012,6057.07784930283
"BO020603",2013,6152.47620195425
"BO020603",2014,6247.87455460566
"BO020603",2015,6343.27290725708
"BO020603",2016,6440.69784741402
"BO020603",2017,6538.12278757095
"BO020603",2018,6635.54772772789
"BO020603",2019,6732.97266788482
"BO020603",2020,6830.39760804176
"BO020604",2000,843.11439204216
"BO020604",2001,859.004954719543
"BO020604",2002,874.895517396927
"BO020604",2003,890.78608007431
"BO020604",2004,906.676642751694
"BO020604",2005,922.567205429077
"BO020604",2006,938.598235143262
"BO020604",2007,954.629264857446
"BO020604",2008,970.660294571631
"BO020604",2009,986.691324285815
"BO020604",2010,1002.722354
"BO020604",2011,1019.0287768882
"BO020604",2012,1035.3351997764
"BO020604",2013,1051.6416226646
"BO020604",2014,1067.9480455528
"BO020604",2015,1084.254468441
"BO020604",2016,1100.90729579925
"BO020604",2017,1117.56012315749
"BO020604",2018,1134.21295051574
"BO020604",2019,1150.86577787398
"BO020604",2020,1167.51860523223
"BO020605",2000,785.960931301116
"BO020605",2001,800.774296855926
"BO020605",2002,815.587662410735
"BO020605",2003,830.401027965545
"BO020605",2004,845.214393520354
"BO020605",2005,860.027759075164
"BO020605",2006,874.972069160131
"BO020605",2007,889.916379245098
"BO020605",2008,904.860689330066
"BO020605",2009,919.804999415033
"BO020605",2010,934.7493095
"BO020605",2011,949.95034500753
"BO020605",2012,965.15138051506
"BO020605",2013,980.35241602259
"BO020605",2014,995.55345153012
"BO020605",2015,1010.75448703765
"BO020605",2016,1026.2784423828
"BO020605",2017,1041.80239772796
"BO020605",2018,1057.32635307311
"BO020605",2019,1072.85030841827
"BO020605",2020,1088.37426376342
"BO020606",2000,2285.67794728279
"BO020606",2001,2328.75716423988
"BO020606",2002,2371.83638119697
"BO020606",2003,2414.91559815407
"BO020606",2004,2457.99481511116
"BO020606",2005,2501.07403206825
"BO020606",2006,2544.5340548546
"BO020606",2007,2587.99407764095
"BO020606",2008,2631.4541004273
"BO020606",2009,2674.91412321365
"BO020606",2010,2718.374146
"BO020606",2011,2762.58075915611
"BO020606",2012,2806.78737231222
"BO020606",2013,2850.99398546832
"BO020606",2014,2895.20059862443
"BO020606",2015,2939.40721178054
"BO020606",2016,2984.5529220581
"BO020606",2017,3029.69863233566
"BO020606",2018,3074.84434261321
"BO020606",2019,3119.99005289077
"BO020606",2020,3165.13576316833
"BO020607",2000,14277.5492284297
"BO020607",2001,14546.6447415351
"BO020607",2002,14815.7402546405
"BO020607",2003,15084.8357677459
"BO020607",2004,15353.9312808513
"BO020607",2005,15623.0267939567
"BO020607",2006,15894.5009991654
"BO020607",2007,16165.975204374
"BO020607",2008,16437.4494095827
"BO020607",2009,16708.9236147913
"BO020607",2010,16980.39782
"BO020607",2011,17256.535621098
"BO020607",2012,17532.673422196
"BO020607",2013,17808.8112232939
"BO020607",2014,18084.9490243919
"BO020607",2015,18361.0868254899
"BO020607",2016,18643.0907361983
"BO020607",2017,18925.0946469068
"BO020607",2018,19207.0985576152
"BO020607",2019,19489.1024683237
"BO020607",2020,19771.1063790321
"BO020608",2000,11865.1138669848
"BO020608",2001,12088.7410943865
"BO020608",2002,12312.3683217883
"BO020608",2003,12535.99554919
"BO020608",2004,12759.6227765918
"BO020608",2005,12983.2500039935
"BO020608",2006,13208.8540191948
"BO020608",2007,13434.4580343961
"BO020608",2008,13660.0620495974
"BO020608",2009,13885.6660647987
"BO020608",2010,14111.27008
"BO020608",2011,14340.7496932267
"BO020608",2012,14570.2293064534
"BO020608",2013,14799.70891968
"BO020608",2014,15029.1885329067
"BO020608",2015,15258.6681461334
"BO020608",2016,15493.0226889133
"BO020608",2017,15727.3772316932
"BO020608",2018,15961.7317744732
"BO020608",2019,16196.0863172531
"BO020608",2020,16430.440860033
"BO020701",2000,14805.4563327888
"BO020701",2001,15084.2720734891
"BO020701",2002,15363.0878141895
"BO020701",2003,15641.9035548898
"BO020701",2004,15920.7192955902
"BO020701",2005,16199.5350362905
"BO020701",2006,16480.8316070324
"BO020701",2007,16762.1281777743
"BO020701",2008,17043.4247485162
"BO020701",2009,17324.7213192581
"BO020701",2010,17606.01789
"BO020701",2011,17892.2111746658
"BO020701",2012,18178.4044593317
"BO020701",2013,18464.5977439975
"BO020701",2014,18750.7910286634
"BO020701",2015,19036.9843133292
"BO020701",2016,19329.2250123388
"BO020701",2017,19621.4657113484
"BO020701",2018,19913.706410358
"BO020701",2019,20205.9471093676
"BO020701",2020,20498.1878083772
"BO020702",2000,9011.88957390189
"BO020702",2001,9181.40270856619
"BO020702",2002,9350.91584323048
"BO020702",2003,9520.42897789478
"BO020702",2004,9689.94211255907
"BO020702",2005,9859.45524722337
"BO020702",2006,10030.4906877787
"BO020702",2007,10201.526128334
"BO020702",2008,10372.5615688893
"BO020702",2009,10543.5970094447
"BO020702",2010,10714.63245
"BO020702",2011,10888.700926504
"BO020702",2012,11062.7694030079
"BO020702",2013,11236.8378795119
"BO020702",2014,11410.9063560158
"BO020702",2015,11584.9748325198
"BO020702",2016,11762.6935180216
"BO020702",2017,11940.4122035234
"BO020702",2018,12118.1308890253
"BO020702",2019,12295.8495745271
"BO020702",2020,12473.5682600289
"BO020901",2000,6637.0755329132
"BO020901",2001,6762.16753101348
"BO020901",2002,6887.25952911376
"BO020901",2003,7012.35152721405
"BO020901",2004,7137.44352531433
"BO020901",2005,7262.53552341461
"BO020901",2006,7388.73329153169
"BO020901",2007,7514.93105964877
"BO020901",2008,7641.12882776584
"BO020901",2009,7767.32659588292
"BO020901",2010,7893.524364
"BO020901",2011,8021.89005165532
"BO020901",2012,8150.25573931064
"BO020901",2013,8278.62142696596
"BO020901",2014,8406.98711462129
"BO020901",2015,8535.35280227661
"BO020901",2016,8666.44541740417
"BO020901",2017,8797.53803253173
"BO020901",2018,8928.6306476593
"BO020901",2019,9059.72326278686
"BO020901",2020,9190.81587791442
"BO020902",2000,12152.592967987
"BO020902",2001,12381.6384468078
"BO020902",2002,12610.6839256286
"BO020902",2003,12839.7294044494
"BO020902",2004,13068.7748832702
"BO020902",2005,13297.820362091
"BO020902",2006,13528.8905216728
"BO020902",2007,13759.9606812546
"BO020902",2008,13991.0308408364
"BO020902",2009,14222.1010004182
"BO020902",2010,14453.17116
"BO020902",2011,14688.2108095308
"BO020902",2012,14923.2504590615
"BO020902",2013,15158.2901085923
"BO020902",2014,15393.329758123
"BO020902",2015,15628.3694076538
"BO020902",2016,15868.4021190643
"BO020902",2017,16108.4348304748
"BO020902",2018,16348.4675418854
"BO020902",2019,16588.5002532959
"BO020902",2020,16828.5329647064
"BO020903",2000,9390.92239761352
"BO020903",2001,9567.9174079895
"BO020903",2002,9744.91241836547
"BO020903",2003,9921.90742874145
"BO020903",2004,10098.9024391174
"BO020903",2005,10275.8974494934
"BO020903",2006,10454.4570315947
"BO020903",2007,10633.016613696
"BO020903",2008,10811.5761957974
"BO020903",2009,10990.1357778987
"BO020903",2010,11168.69536
"BO020903",2011,11350.3223749598
"BO020903",2012,11531.9493899196
"BO020903",2013,11713.5764048795
"BO020903",2014,11895.2034198393
"BO020903",2015,12076.8304347991
"BO020903",2016,12262.3158354758
"BO020903",2017,12447.8012361526
"BO020903",2018,12633.2866368293
"BO020903",2019,12818.7720375061
"BO020903",2020,13004.2574381828
"BO020904",2000,4214.08874750137
"BO020904",2001,4293.51360836029
"BO020904",2002,4372.9384692192
"BO020904",2003,4452.36333007812
"BO020904",2004,4531.78819093703
"BO020904",2005,4611.21305179595
"BO020904",2006,4691.33999723676
"BO020904",2007,4771.46694267757
"BO020904",2008,4851.59388811838
"BO020904",2009,4931.72083355919
"BO020904",2010,5011.847779
"BO020904",2011,5093.35120694176
"BO020904",2012,5174.85463488352
"BO020904",2013,5256.35806282528
"BO020904",2014,5337.86149076704
"BO020904",2015,5419.3649187088
"BO020904",2016,5502.59975767135
"BO020904",2017,5585.83459663391
"BO020904",2018,5669.06943559646
"BO020904",2019,5752.30427455902
"BO020904",2020,5835.53911352157
"BO020905",2000,8365.63492560386
"BO020905",2001,8523.30588006973
"BO020905",2002,8680.97683453559
"BO020905",2003,8838.64778900146
"BO020905",2004,8996.31874346732
"BO020905",2005,9153.98969793319
"BO020905",2006,9313.05440134655
"BO020905",2007,9472.11910475991
"BO020905",2008,9631.18380817328
"BO020905",2009,9790.24851158664
"BO020905",2010,9949.313215
"BO020905",2011,10111.1104526381
"BO020905",2012,10272.9076902762
"BO020905",2013,10434.7049279144
"BO020905",2014,10596.5021655525
"BO020905",2015,10758.2994031906
"BO020905",2016,10923.5337696075
"BO020905",2017,11088.7681360244
"BO020905",2018,11254.0025024414
"BO020905",2019,11419.2368688583
