"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","IT_presence","IT_acknlgd","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Brasil","COD1501725",2018,416,0,0,40,0,NA,0,40,5,376,13,320,6,65,7,370,8,6,4,17078.0093307078,0.764,65.8657,0.3679,17.8342,97.8053,0,0.0619,65.8657,24.4663,0,24.4663,"yes_IT","acknowledged_only",41.3994,41.4613,49122854280,0,2,0.010108303249097,5540,56
"Brasil","COD1501725",2019,611,0,0,43,0,NA,0,43,5,568,13,504,6,66,7,563,8,5,4,17208.8534195065,0.766,65.9873,0.3978,18.5426,97.724,0,0.0653,65.9873,24.4663,0,24.4663,"yes_IT","acknowledged_only",41.521,41.5863,50712387089,0,1,0.002346570397112,5540,13
"Brasil","COD1501758",2008,101,0,0,0,0,NA,1,1,5,100,13,99,6,1,7,100,8,0,4,7414.80668041557,0.715,28.1752,0.8956,22.5007,93.6446,0.0898,1.0619,28.265,3.3154,0,3.3154,"yes_IT","acknowledged_only",24.9496,26.0115,7817350832,0,1,0.011638316920322,1117,13
"Brasil","COD1501758",2009,102,0,0,6,0,NA,0,6,5,96,13,95,6,1,7,96,8,0,4,7492.05668520779,0.717,27.8492,0.9306,22.2989,93.6198,0.0883,1.0644,27.9375,3.3154,0,3.3154,"yes_IT","acknowledged_only",24.6221,25.6865,7678419503,0,1,0.003581020590868,1117,4
"Brasil","COD1501758",2010,128,0,0,4,0,NA,21,25,5,103,13,100,6,3,7,103,8,0,4,7569.30669,0.723,26.9432,0.9274,21.6484,93.593,0.0819,1.0573,27.0251,3.3154,0,3.3154,"yes_IT","acknowledged_only",23.7097,24.767,9268385524,0,1,0.014311270125224,1118,16
"Brasil","COD1501758",2011,152,0,0,2,0,NA,2,4,5,148,13,147,6,1,7,148,8,0,4,7639.68410196975,0.728,27.3586,0.9802,22.3014,93.4979,0.0869,1.0658,27.4455,3.3154,0,3.3154,"yes_IT","acknowledged_only",24.1301,25.1959,7807541395,0,1,0.002685765443151,1117,3
"Brasil","COD1501758",2012,65,0,0,4,0,NA,1,5,5,60,13,59,6,1,7,59,8,1,4,7710.0615139395,0.732,26.2091,0.9569,21.5843,93.4323,0.0878,1.0768,26.2969,3.3154,0,3.3154,"yes_IT","acknowledged_only",22.9815,24.0583,8839965722.5,0,1,0.000895255147717,1117,1
"Brasil","COD1501758",2013,84,0,0,5,0,NA,1,6,5,78,13,76,6,2,7,77,8,1,4,7780.43892590925,0.75,25.372,0.9197,20.6323,93.5139,0.0839,1.0682,25.4559,3.3154,0,3.3154,"yes_IT","acknowledged_only",22.1405,23.2087,7573719247.5,0,1,0.005371530886303,1117,6
"Brasil","COD1501758",2014,55,0,0,2,0,NA,1,3,5,52,13,49,6,3,7,51,8,1,4,7850.816337879,0.754,25.3294,0.9197,20.3517,93.5851,0.0815,1.0468,25.4109,3.3154,0,3.3154,"yes_IT","acknowledged_only",22.0955,23.1423,7948558677.5,0,1,0.008952551477171,1117,10
"Brasil","COD1501758",2015,118,0,0,3,0,NA,5,8,5,110,13,95,6,15,7,110,8,0,4,7921.19374984875,0.753,25.1374,0.9468,20.6166,93.4479,0.085,1.0612,25.2224,3.3154,0,3.3154,"yes_IT","acknowledged_only",21.907,22.9682,9731601414,0,1,0.017009847806625,1117,19
"Brasil","COD1501758",2016,76,0,0,0,0,NA,0,0,5,76,13,71,6,6,7,75,8,1,4,7983.31012816727,0.755,23.9107,0.9274,19.7835,93.3908,0.0857,1.0775,23.9964,3.3154,0,3.3154,"yes_IT","acknowledged_only",20.681,21.7585,7880515226,0,1,0.003581020590868,1117,4
"Brasil","COD1501758",2017,155,0,0,5,0,NA,21,26,5,129,13,127,6,2,7,129,8,0,4,8045.42650648579,0.759,23.0301,0.8925,18.8772,93.4451,0.0814,1.0774,23.1115,3.3154,0,3.3154,"yes_IT","acknowledged_only",19.7961,20.8735,7999847579,0,2,0.025962399283796,1117,29
"Brasil","COD1501758",2018,126,0,0,5,0,NA,0,5,5,121,13,117,6,4,7,121,8,0,4,8107.5428848043,0.764,22.5981,0.8832,18.4543,93.4643,0.0791,1.0778,22.6772,3.3154,0,3.3154,"yes_IT","acknowledged_only",19.3618,20.4396,7605167592,0,0,0,1117,0
"Brasil","COD1501758",2019,188,0,0,0,0,NA,0,0,5,188,13,178,6,14,7,188,8,0,4,8169.65926312282,0.766,23.2051,1.0051,19.6518,93.2123,0.0792,1.1014,23.2843,3.3154,0,3.3154,"yes_IT","acknowledged_only",19.9689,21.0703,7981311523,0,1,0.007162041181737,1117,8
"Brasil","COD1501782",2008,1028,0,0,59,0,NA,765,824,5,204,13,182,6,20,7,203,8,1,4,53805.8716005824,0.715,37.7234,0.703,24.3222,94.8928,0.4331,1.0471,38.1565,0,0,0,"no_IT","none",38.1565,39.2036,24782937568,0,3,0.019241982507289,3430,66
"Brasil","COD1501782",2009,998,0,0,51,0,NA,762,813,5,185,13,164,6,20,7,179,8,6,4,54366.4396502912,0.717,36.7826,0.7238,24.2846,94.7714,0.4421,0.9814,37.2247,0,0,0,"no_IT","none",37.2247,38.2061,24795972371,0,3,0.062099125364431,3430,213
"Brasil","COD1501782",2010,1247,0,0,30,0,NA,1110,1140,5,107,13,97,6,7,7,103,8,4,4,54927.0077,0.723,36.7943,0.7385,24.6813,94.6878,0.4555,0.9019,37.2498,0,0,0,"no_IT","none",37.2498,38.1517,28145037587.5,0,1,0.003495484998544,3433,12
"Brasil","COD1501782",2011,768,0,0,53,0,NA,582,635,5,133,13,119,6,13,7,125,8,8,4,55437.7044961885,0.728,37.6458,0.7522,25.4044,94.6566,0.4652,0.9502,38.111,0,0,0,"no_IT","none",38.111,39.0612,24805670827,0,2,0.008746355685131,3430,30
"Brasil","COD1501782",2012,432,0,0,53,0,NA,265,318,5,114,13,102,6,12,7,109,8,5,4,55948.401292377,0.732,38.6354,0.7557,26.1819,94.6342,0.4713,1.1191,39.1067,0,0,0,"no_IT","none",39.1067,40.2258,27568368584.5,0,2,0.013702623906706,3430,47
"Brasil","COD1501782",2013,155,0,0,60,1,NA,26,87,5,68,13,56,6,12,7,60,8,8,4,56459.0980885654,0.75,38.8273,0.7705,26.2077,94.6554,0.458,1.0133,39.2853,0,0,0,"no_IT","none",39.2853,40.2986,24351841856,0,1,0.003206997084548,3430,11
"Brasil","COD1501782",2014,153,0,0,36,0,NA,4,40,5,113,13,84,6,30,7,99,8,14,4,56969.7948847539,0.754,38.3783,0.7542,25.8639,94.6648,0.4686,0.9998,38.8469,0,0,0,"no_IT","none",38.8469,39.8467,25366086694,0,2,0.012536443148688,3430,43
"Brasil","COD1501782",2015,134,0,0,36,0,NA,0,36,5,98,13,81,6,17,7,90,8,8,4,57480.4916809424,0.753,38.275,0.7154,25.5172,94.725,0.4599,1.0271,38.7349,0,0,0,"no_IT","none",38.7349,39.762,30268546014.5,0,2,0.020991253644315,3430,72
"Brasil","COD1501782",2016,125,0,0,22,0,NA,6,28,5,97,13,72,6,24,7,84,8,13,4,57931.2418952911,0.755,38.0962,0.7248,26.0047,94.5994,0.4154,1.0396,38.5116,0,0,0,"no_IT","none",38.5116,39.5512,25065685563.5,0,2,0.003498542274052,3430,12
"Brasil","COD1501782",2017,170,0,0,23,0,NA,30,53,5,117,13,106,6,9,7,113,8,4,4,58381.9921096399,0.759,38.2664,0.7149,26.1353,94.5967,0.3987,1.0175,38.6651,0,0,0,"no_IT","none",38.6651,39.6826,25203040404.5,0,2,0.018075801749271,3430,62
"Brasil","COD1501782",2018,163,0,0,40,0,NA,37,77,5,86,13,75,6,12,7,78,8,8,4,58832.7423239886,0.764,38.2626,0.7324,26.2952,94.5636,0.377,1.0119,38.6396,0,0,0,"no_IT","none",38.6396,39.6515,24496687151,0,1,0.001749271137026,3430,6
"Brasil","COD1501782",2019,173,0,0,36,1,NA,40,77,5,96,13,86,6,12,7,89,8,7,4,59283.4925383374,0.766,38.4786,0.7479,26.9402,94.4615,0.3627,0.9603,38.8413,0,0,0,"no_IT","none",38.8413,39.8016,25291965299.5,0,2,0.023906705539359,3430,82
"Brasil","COD1501808",2008,1017,7,0,12,0,NA,586,605,5,412,13,344,6,67,7,372,8,40,4,94691.5570393775,0.715,88.7121,0.0169,7.3967,99.3531,7e-04,0.0621,88.7128,0,0,0,"no_IT","none",88.7128,88.7749,53370434458.5,0,0,0,8341,0
"Brasil","COD1501808",2009,3159,30,0,23,0,NA,2622,2675,5,484,13,427,6,56,7,448,8,36,4,95678.0861996888,0.717,88.7067,0.0175,7.4403,99.3491,7e-04,0.0629,88.7074,0,0,0,"no_IT","none",88.7074,88.7703,53766915936,0,1,0.000119889701475,8341,1
"Brasil","COD1501808",2010,7064,4,0,4,0,NA,6620,6628,5,436,13,375,6,60,7,407,8,29,4,96664.61536,0.723,88.6559,0.0177,7.5401,99.3398,8e-04,0.0736,88.6567,0,0,0,"no_IT","none",88.6567,88.7303,55821479862.5,0,0,0,8343,0
"Brasil","COD1501808",2011,3718,9,0,33,1,NA,3248,3291,5,427,13,326,6,107,7,404,8,23,4,97563.3774388918,0.728,88.7094,0.018,7.4075,99.352,0.001,0.0632,88.7104,0,0,0,"no_IT","none",88.7104,88.7736,53414567820.5,0,0,0,8341,0
"Brasil","COD1501808",2012,3125,6,0,14,1,NA,2581,2602,5,523,13,379,6,139,7,491,8,32,4,98462.1395177836,0.732,88.7036,0.0174,7.3963,99.3529,0.001,0.0711,88.7046,0,0,0,"no_IT","none",88.7046,88.7757,56814432724.5,0,0,0,8341,0
"Brasil","COD1501808",2013,1580,9,0,9,0,NA,912,930,5,650,13,573,6,77,7,615,8,35,4,99360.9015966754,0.75,88.8006,0.0171,7.1958,99.3714,0.0012,0.0736,88.8018,0,0,0,"no_IT","none",88.8018,88.8754,53422451335.5,0,0,0,8341,0
"Brasil","COD1501808",2014,845,10,0,7,0,NA,418,435,5,410,13,346,6,60,7,374,8,36,4,100259.663675567,0.754,88.809,0.0179,7.1641,99.3743,9e-04,0.0737,88.8099,0,0,0,"no_IT","none",88.8099,88.8836,54274875095.5,0,0,0,8341,0
"Brasil","COD1501808",2015,1217,63,0,8,0,NA,538,609,5,608,13,519,6,87,7,571,8,37,4,101158.425754459,0.753,88.7727,0.0172,7.2115,99.3699,5e-04,0.0775,88.7732,0,0,0,"no_IT","none",88.7732,88.8507,60720187672.5,0,0,0,8341,0
"Brasil","COD1501808",2016,2464,52,0,3,0,NA,1731,1786,5,678,13,600,6,75,7,643,8,35,4,101951.689350148,0.755,88.8036,0.0169,7.1394,99.3765,4e-04,0.0779,88.804,0,0,0,"no_IT","none",88.804,88.8819,53966655221,0,0,0,8341,0
"Brasil","COD1501808",2017,2315,37,0,7,0,NA,1455,1499,5,816,13,699,6,115,7,752,8,64,4,102744.952945838,0.759,88.8274,0.0176,7.1132,99.3789,5e-04,0.0753,88.8279,0,0,0,"no_IT","none",88.8279,88.9032,53520200843,0,0,0,8341,0
"Brasil","COD1501808",2018,2242,25,0,4,0,NA,1226,1255,5,987,13,880,6,107,7,938,8,49,4,103538.216541527,0.764,88.7887,0.0185,7.2111,99.3698,5e-04,0.1115,88.7892,0,0,0,"no_IT","none",88.7892,88.9007,53580955497,0,0,0,8341,0
"Brasil","COD1501808",2019,2506,38,0,4,0,NA,1673,1715,5,791,13,703,6,86,7,731,8,60,4,104331.480137217,0.766,88.8065,0.0193,7.1892,99.3719,5e-04,0.0847,88.807,0,0,0,"no_IT","none",88.807,88.8917,54432830219.5,0,0,0,8341,0
"Brasil","COD1501907",2008,201,0,0,0,7,NA,4,11,5,190,13,141,6,48,7,186,8,4,4,26716.6472457966,0.715,67.5746,0.4303,38.708,95.4352,0.0013,0.1825,67.5759,0,0,0,"no_IT","none",67.5759,67.7584,4094302940,0,2,0.012687427912341,867,11
"Brasil","COD1501907",2009,299,0,0,1,9,NA,6,16,5,283,13,230,6,53,7,282,8,1,4,26994.9904528983,0.717,65.2898,0.4936,40.6984,95.0332,0.0013,0.184,65.2911,0,0,0,"no_IT","none",65.2911,65.4751,4152171680.5,0,1,0.009227220299885,867,8
"Brasil","COD1501907",2010,260,0,0,0,10,NA,3,13,5,247,13,217,6,29,7,247,8,0,4,27273.33366,0.723,64.86,0.5298,41.6078,94.8922,0.0011,0.19,64.8611,0,0,0,"no_IT","none",64.8611,65.0511,4296901231.5,0,0,0,867,0
"Brasil","COD1501907",2011,177,0,0,0,11,NA,2,13,5,164,13,137,6,26,7,159,8,5,4,27526.9139027424,0.728,66.5617,0.4403,40.1614,95.1972,0.0014,0.1919,66.5631,0,0,0,"no_IT","none",66.5631,66.755,4125065766,0,1,0.003460207612457,867,3
"Brasil","COD1501907",2012,216,0,0,1,2,NA,1,4,5,212,13,197,6,14,7,212,8,0,4,27780.4941454848,0.732,68.3686,0.377,37.6983,95.6095,0.0012,0.2013,68.3698,0,0,0,"no_IT","none",68.3698,68.5711,4514058382.5,0,1,0.005767012687428,867,5
"Brasil","COD1501907",2013,67,0,0,0,5,NA,1,6,5,61,13,55,6,7,7,60,8,1,4,28034.0743882272,0.75,68.2792,0.3348,38.0529,95.5633,0.0012,0.1878,68.2804,0,0,0,"no_IT","none",68.2804,68.4682,4123754841,0,0,0,867,0
"Brasil","COD1501907",2014,249,0,0,0,1,NA,23,24,5,225,13,209,6,15,7,223,8,2,4,28287.6546309696,0.754,65.8652,0.4092,40.8425,95.0667,0.0013,0.1953,65.8665,0,0,0,"no_IT","none",65.8665,66.0618,4197953516.5,0,1,0.002306805074971,867,2
"Brasil","COD1501907",2015,220,0,0,0,3,NA,0,3,5,217,13,208,6,8,7,214,8,3,4,28541.234873712,0.753,64.6898,0.4303,41.8274,94.8572,0.0035,0.1982,64.6933,0,0,0,"no_IT","none",64.6933,64.8915,4883531258,0,1,0.001153402537486,867,1
"Brasil","COD1501907",2016,172,1,0,0,0,NA,0,1,5,171,13,160,6,11,7,170,8,1,4,28765.0493888437,0.755,61.6225,0.5439,44.3471,94.2782,0.004,0.2003,61.6265,0,0,0,"no_IT","none",61.6265,61.8268,4191490242.5,0,1,0.003460207612457,867,3
"Brasil","COD1501907",2017,138,1,0,0,6,NA,0,7,5,131,13,125,6,2,7,131,8,0,4,28988.8639039754,0.759,60.2713,0.6203,45.2234,94.0338,0.003,0.2006,60.2743,0,0,0,"no_IT","none",60.2743,60.4749,4128397883,0,0,0,867,0
"Brasil","COD1501907",2018,127,0,0,3,2,NA,0,5,5,122,13,98,6,23,7,114,8,8,4,29212.6784191072,0.764,59.9932,0.6474,45.6296,93.9511,0.0018,0.201,59.995,0,0,0,"no_IT","none",59.995,60.196,4122028428.5,0,1,0.001153402537486,867,1
"Brasil","COD1501907",2019,157,0,0,2,0,NA,1,3,5,154,13,141,6,11,7,151,8,3,4,29436.4929342389,0.766,61.9318,0.6786,46.0062,94.0927,9e-04,0.2088,61.9327,0,0,0,"no_IT","none",61.9327,62.1415,4187746824.5,0,0,0,867,0
"Brasil","COD1501956",2008,1565,1,0,17,0,NA,1495,1513,5,52,13,47,6,4,7,50,8,2,4,26409.2323963432,0.715,75.653,0.3001,25.7072,97.3133,0,0.0068,75.653,0,0,0,"no_IT","none",75.653,75.6598,7751671874.5,0,1,0.004737091425865,2111,10
"Brasil","COD1501956",2009,3180,0,0,39,0,NA,3039,3078,5,102,13,98,6,4,7,102,8,0,4,26684.3728531716,0.717,73.1006,0.336,28.7984,96.8837,0,0.0081,73.1006,0,0,0,"no_IT","none",73.1006,73.1087,7873570678.25,0,2,0.024632875414495,2111,52
"Brasil","COD1501956",2010,918,0,0,10,0,NA,859,869,5,49,13,44,6,6,7,49,8,0,4,26959.51331,0.723,70.989,0.4112,32.0472,96.427,0,0.01,70.989,0,0,0,"no_IT","none",70.989,70.999,8132526964,0,1,0.000947867298578,2110,2
"Brasil","COD1501956",2011,747,0,0,38,0,NA,668,706,5,41,13,35,6,5,7,39,8,2,4,27210.1757436154,0.728,71.192,0.4125,31.6675,96.4795,0,0.0128,71.192,0,0,0,"no_IT","none",71.192,71.2048,7821924260.25,0,1,0.003315963998105,2111,7
"Brasil","COD1501956",2012,191,0,0,42,0,NA,122,164,5,27,13,25,6,2,7,26,8,1,4,27460.8381772308,0.732,71.3018,0.3897,31.0959,96.5476,0,0.0183,71.3018,0,0,0,"no_IT","none",71.3018,71.3201,8615193470.25,0,1,0.003789673140692,2111,8
"Brasil","COD1501956",2013,93,0,0,60,0,NA,3,63,5,30,13,26,6,4,7,28,8,2,4,27711.5006108461,0.75,70.1651,0.3864,31.2307,96.4762,0,0.0102,70.1651,0,0,0,"no_IT","none",70.1651,70.1753,7817491318.25,0,1,0.000947418285173,2111,2
"Brasil","COD1501956",2014,73,0,0,50,0,NA,0,50,5,23,13,21,6,2,7,22,8,1,4,27962.1630444615,0.754,68.217,0.4054,31.7803,96.3123,0,0.014,68.217,0,0,0,"no_IT","none",68.217,68.231,7959150312,0,1,0.00805305542397,2111,17
"Brasil","COD1501956",2015,46,0,0,28,0,NA,0,28,5,18,13,16,6,2,7,18,8,0,4,28212.8254780769,0.753,66.3045,0.4282,33.2455,96.0319,0,0.0122,66.3045,0,0,0,"no_IT","none",66.3045,66.3167,9247942538.5,0,2,0.08810990052108,2111,186
"Brasil","COD1501956",2016,31,0,0,11,0,NA,3,14,5,17,13,12,6,5,7,13,8,4,4,28434.0646627903,0.755,59.5028,0.6646,40.0962,94.6663,0,0.0183,59.5028,0,0,0,"no_IT","none",59.5028,59.5211,8003214226.75,0,1,0.013263855992421,2111,28
"Brasil","COD1501956",2017,46,0,0,20,0,NA,4,24,5,22,13,19,6,5,7,19,8,3,4,28655.3038475036,0.759,57.4334,0.7357,40.5424,94.4115,0,0.0256,57.4334,0,0,0,"no_IT","none",57.4334,57.459,7870014793.75,0,1,0.029843675982946,2111,63
"Brasil","COD1501956",2018,259,0,0,112,0,NA,125,237,5,22,13,18,6,4,7,19,8,3,4,28876.543032217,0.764,59.3593,0.6584,39.2338,94.7664,0,0.0386,59.3593,0,0,0,"no_IT","none",59.3593,59.3979,7816305040.75,0,1,0.003315963998105,2111,7
"Brasil","COD1501956",2019,79,0,0,49,0,NA,6,55,5,24,13,23,6,1,7,23,8,1,4,29097.7822169303,0.766,60.7682,0.6183,38.8111,94.9438,0,0.2397,60.7682,0,0,0,"no_IT","none",60.7682,61.0079,7946450503.75,0,1,0.001894836570346,2111,4
"Brasil","COD1502004",2008,241,0,0,4,1,NA,104,109,5,132,13,53,6,78,7,132,8,0,4,21172.707486885,0.715,12.9353,0.3164,9.0148,94.5394,0.2402,70.7255,13.1755,0,0,0,"no_IT","none",13.1755,83.901,13087891745,0,1,0.003321033210332,2710,9
"Brasil","COD1502004",2009,109,0,0,2,2,NA,39,43,5,66,13,9,6,61,7,63,8,3,4,21393.2920284425,0.717,12.9581,0.3197,9.0387,94.5345,0.2371,71.1907,13.1952,0,0,0,"no_IT","none",13.1952,84.3859,13241709155.5,0,2,0.016605166051661,2710,45
"Brasil","COD1502004",2010,144,0,0,2,1,NA,14,17,5,127,13,8,6,122,7,124,8,3,4,21613.87657,0.723,13.0562,0.3187,8.9739,94.6148,0.24,69.7742,13.2962,0,0,0,"no_IT","none",13.2962,83.0704,13466799582,0,1,0.003685956505713,2713,10
"Brasil","COD1502004",2011,160,0,0,0,0,NA,15,15,5,145,13,10,6,132,7,142,8,3,4,21814.8366772686,0.728,13.0685,0.3158,8.8373,94.703,0.2352,70.172,13.3037,0,0,0,"no_IT","none",13.3037,83.4757,13158245740.5,0,1,0.012915129151292,2710,35
"Brasil","COD1502004",2012,129,0,0,2,1,NA,13,16,5,113,13,10,6,106,7,112,8,1,4,22015.7967845373,0.732,13.1271,0.3168,8.7618,94.7721,0.2336,70.1457,13.3607,0,0,0,"no_IT","none",13.3607,83.5064,14079535499,0,1,0.009594095940959,2710,26
"Brasil","COD1502004",2013,138,0,0,5,1,NA,2,8,5,130,13,11,6,118,7,124,8,6,4,22216.7568918059,0.75,13.1633,0.3193,8.8133,94.7552,0.2361,71.1298,13.3994,0,0,0,"no_IT","none",13.3994,84.5292,13200898984.5,0,1,0.002952029520295,2710,8
"Brasil","COD1502004",2014,67,1,0,2,0,NA,1,4,5,63,13,19,6,36,7,62,8,1,4,22417.7169990746,0.754,13.138,0.3197,8.8642,94.7144,0.2357,70.6951,13.3737,0,0,0,"no_IT","none",13.3737,84.0688,13339714402,0,2,0.013284132841328,2710,36
"Brasil","COD1502004",2015,187,0,0,1,1,NA,0,2,5,185,13,134,6,53,7,179,8,6,4,22618.6771063432,0.753,13.1112,0.3255,8.9032,94.6806,0.2357,71.7143,13.3469,0,0,0,"no_IT","none",13.3469,85.0612,14906948149,0,1,0.006642066420664,2710,18
"Brasil","COD1502004",2016,94,0,0,1,0,NA,0,1,5,93,13,42,6,49,7,87,8,6,4,22796.0481303379,0.755,13.0545,0.3255,9.0357,94.577,0.2362,71.683,13.2907,0,0,0,"no_IT","none",13.2907,84.9737,13350388118.5,0,1,0.002952029520295,2710,8
"Brasil","COD1502004",2017,110,0,0,1,0,NA,3,4,5,106,13,92,6,16,7,100,8,6,4,22973.4191543326,0.759,13.0095,0.3268,9.1215,94.5047,0.2379,72.0529,13.2474,0,0,0,"no_IT","none",13.2474,85.3003,13120795295,0,1,0.001107011070111,2710,3
"Brasil","COD1502004",2018,114,0,0,1,0,NA,2,3,5,111,13,83,6,25,7,107,8,4,4,23150.7901783272,0.764,13.0497,0.3209,9.1074,94.5302,0.2373,71.2077,13.287,0,0,0,"no_IT","none",13.287,84.4947,13190165031.5,0,1,0.001476014760148,2710,4
"Brasil","COD1502004",2019,78,0,0,0,0,NA,0,0,5,78,13,46,6,32,7,75,8,3,4,23328.1612023219,0.766,13.1044,0.3242,9.0224,94.6049,0.2357,70.9528,13.3401,0,0,0,"no_IT","none",13.3401,84.2929,13381513707,0,2,0.008487084870849,2710,23
"Brasil","COD1502103",2008,976,3,0,27,59,NA,9,98,5,878,13,827,6,54,7,856,8,22,4,121504.638937167,0.715,58.4843,0.3742,28.3354,96.116,0.3669,17.9375,58.8512,0,0,0,"no_IT","none",58.8512,76.7887,17237422346,0,1,0.002975083674228,2689,8
"Brasil","COD1502103",2009,1090,0,0,21,24,NA,5,50,5,1040,13,963,6,72,7,994,8,46,4,122770.516018584,0.717,57.2106,0.4297,29.4933,95.8692,0.3704,18.2298,57.581,0,0,0,"no_IT","none",57.581,75.8108,17467788616.5,0,1,0.007809594644849,2689,21
"Brasil","COD1502103",2010,3273,4,0,2,30,NA,2315,2351,5,922,13,875,6,43,7,901,8,21,4,124036.3931,0.723,57.7904,0.3917,28.939,95.9869,0.3681,17.7911,58.1585,0,0,0,"no_IT","none",58.1585,75.9496,18671204532,0,1,0.00222882615156,2692,6
"Brasil","COD1502103",2011,15358,1,0,7,32,NA,14244,14284,5,1074,13,1007,6,64,7,1044,8,30,4,125189.65066052,0.728,58.7014,0.3842,27.8649,96.1941,0.3547,18.0182,59.0561,0,0,0,"no_IT","none",59.0561,77.0743,17364491905,0,1,0.000743770918557,2689,2
"Brasil","COD1502103",2012,3407,8,0,6,52,NA,2419,2485,5,922,13,861,6,58,7,883,8,39,4,126342.90822104,0.732,59.5582,0.3492,27.1564,96.3437,0.3525,18.0183,59.9107,0,0,0,"no_IT","none",59.9107,77.929,18987187201.5,0,1,0.00260319821495,2689,7
"Brasil","COD1502103",2013,1063,4,0,10,18,NA,189,221,5,842,13,776,6,64,7,808,8,34,4,127496.16578156,0.75,59.224,0.3683,27.4552,96.2821,0.3332,18.2636,59.5572,0,0,0,"no_IT","none",59.5572,77.8208,17252224515.5,0,1,0.000371885459279,2689,1
"Brasil","COD1502103",2014,970,3,0,14,10,NA,10,37,5,933,13,883,6,48,7,898,8,35,4,128649.42334208,0.754,59.3018,0.3473,27.5219,96.2775,0.3579,18.3148,59.6597,0,0,0,"no_IT","none",59.6597,77.9745,17709336851,0,1,0.000743770918557,2689,2
"Brasil","COD1502103",2015,1008,13,0,16,27,NA,1,57,5,951,13,918,6,34,7,925,8,26,4,129802.6809026,0.753,59.1579,0.3476,27.695,96.2453,0.3935,18.3067,59.5514,0,0,0,"no_IT","none",59.5514,77.8581,20703012543,0,1,0.006322052807735,2689,17
"Brasil","COD1502103",2016,1010,13,0,5,20,NA,2,40,5,970,13,911,6,58,7,932,8,38,4,130820.566898241,0.755,58.6766,0.3619,28.3302,96.1287,0.3784,18.37,59.055,0,0,0,"no_IT","none",59.055,77.425,17553215697,0,1,0.000743770918557,2689,2
"Brasil","COD1502103",2017,2098,16,0,8,30,NA,943,997,5,1101,13,1045,6,56,7,1073,8,28,4,131838.452893883,0.759,57.3365,0.4167,29.6827,95.8512,0.3264,18.3664,57.6629,0,0,0,"no_IT","none",57.6629,76.0293,17418771411,0,1,0.004462625511343,2689,12
